"Время, сек","Rz_L, Н","Rz_R, Н","Rx, Н"
6.2000398636,21778.0,20578.0,650.0
6.2100400925,21630.599609,20635.199219,650.0
6.2200398445,21642.599609,20660.900391,650.0
6.2300400734,21767.699219,20626.900391,650.0
6.2400398254,21872.199219,20576.900391,650.0
6.2500400543,21890.400391,20604.400391,650.0
6.2600398064,21749.199219,20665.199219,650.0
6.2700400352,21720.5,20693.5,650.0
6.2800397873,21862.300781,20638.199219,650.0
6.2900400162,21962.5,20612.0,650.0
6.3000397682,21944.099609,20630.400391,650.0
6.3100299835,21862.400391,20682.699219,650.0
6.3200302124,21823.699219,20710.599609,650.0
6.330039978,21933.800781,20661.300781,650.0
6.3400301933,22028.800781,20653.0,650.0
6.350039959,22023.0,20674.400391,650.0
6.3600401878,21935.199219,20727.0,650.0
6.3700299263,21927.5,20760.0,650.0
6.3800301552,21999.699219,20718.800781,650.0
6.3900299072,22067.300781,20734.300781,650.0
6.4000301361,22062.300781,20756.199219,650.0
6.4100399017,21999.300781,20740.0,650.0
6.420030117,21972.400391,20748.599609,650.0
6.4300298691,21964.099609,20761.099609,650.0
6.4400401115,22020.800781,20782.400391,650.0
6.4500398636,22038.599609,20780.099609,650.0
6.4600400925,22028.199219,20801.0,650.0
6.4700398445,21998.5,20798.5,650.0
6.4800400734,21966.300781,20805.400391,650.0
6.4900398254,21953.5,20816.400391,650.0
6.5000400543,21943.300781,20826.300781,650.0
6.5100398064,21950.0,20851.699219,650.0
6.5200400352,21943.5,20862.300781,650.0
6.5300397873,21925.5,20870.199219,650.0
6.5400400162,21906.599609,20883.099609,650.0
6.5500397682,21882.800781,20886.099609,650.0
6.5600399971,21860.5,20897.900391,650.0
6.570040226,21844.5,20901.400391,650.0
6.580039978,21827.699219,20926.199219,650.0
6.5900402069,21806.199219,20921.900391,650.0
6.600039959,21793.900391,20944.599609,650.0
6.6100401878,21776.0,20953.199219,650.0
6.6200399399,21754.0,20959.0,650.0
6.6300401688,21734.5,20979.900391,650.0
6.6400399208,21714.400391,20991.5,650.0
6.6500401497,21704.199219,21001.300781,650.0
6.6600399017,21667.599609,21012.199219,650.0
6.6700401306,21642.199219,21022.599609,650.0
6.6800398827,21626.400391,21019.599609,650.0
6.6900401115,21594.800781,21041.099609,650.0
6.7000498772,21589.900391,21051.099609,650.0
6.710050106,21567.900391,21066.099609,650.0
6.7200498581,21553.699219,21082.199219,650.0
6.730050087,21539.400391,21100.900391,650.0
6.740049839,21511.300781,21111.699219,650.0
6.7500500679,21486.599609,21129.300781,650.0
6.7600498199,21463.699219,21129.900391,650.0
6.7700500488,21442.5,21147.699219,650.0
6.7800498009,21424.199219,21160.300781,650.0
6.7900500298,21401.099609,21176.199219,650.0
6.8000497818,21390.300781,21190.699219,650.0
6.8100500107,21362.400391,21229.699219,650.0
6.8200497627,21355.099609,21232.0,650.0
6.8300499916,21319.699219,21216.900391,650.0
6.8400602341,21322.300781,21269.199219,650.0
6.8500599861,21300.599609,21307.699219,650.0
6.860060215,21267.5,21296.800781,650.0
6.870059967,21289.0,21355.400391,650.0
6.8800601959,21213.5,21293.400391,650.0
6.890059948,21250.900391,21369.5,650.0
6.9000601768,21201.599609,21381.199219,650.0
6.9100599289,21203.300781,21420.300781,650.0
6.9200601578,21179.400391,21417.900391,650.0
6.9300599098,21154.300781,21439.199219,650.0
6.9400601387,21158.800781,21439.400391,650.0
6.9500598907,21109.099609,21466.800781,650.0
6.9600601196,21151.800781,21522.300781,650.0
6.9700598717,21082.5,21552.099609,650.0
6.9800601006,21124.5,21545.699219,650.0
6.9900598526,21072.599609,21561.0,650.0
7.0000600815,21072.099609,21597.900391,650.0
7.0100598335,21067.599609,21638.900391,650.0
7.0200600624,21041.0,21645.199219,650.0
7.030069828,21039.199219,21659.5,650.0
7.0400400162,21026.400391,21687.199219,650.0
7.050069809,21009.800781,21714.0,650.0
7.0600700378,21005.900391,21741.400391,650.0
7.070040226,20995.300781,21754.099609,650.0
7.080039978,20981.0,21773.800781,650.0
7.0900602341,20972.599609,21802.300781,650.0
7.1000599861,20964.400391,21827.400391,650.0
7.110060215,20948.0,21858.0,650.0
7.120059967,20945.300781,21848.0,650.0
7.1300601959,20933.0,21880.900391,650.0
7.140059948,20914.099609,21894.800781,650.0
7.1500601768,20907.199219,21908.400391,650.0
7.1600599289,20895.199219,21912.599609,650.0
7.1700501442,20883.599609,21936.900391,650.0
7.1800398827,20874.099609,21959.099609,650.0
7.1900401115,20861.699219,21971.300781,650.0
7.2000398636,20846.0,21969.900391,650.0
7.2100400925,20839.5,21982.199219,650.0
7.2200398445,20834.199219,21998.599609,650.0
7.2300400734,20814.400391,22051.0,650.0
7.2400598526,20798.300781,21897.400391,650.0
7.2500500679,20798.699219,22012.699219,650.0
7.2600498199,20796.400391,22025.599609,650.0
7.2700500488,20788.900391,21892.199219,650.0
7.2800498009,20772.800781,21950.0,650.0
7.2900500298,20742.599609,22085.300781,650.0
7.3000397682,20709.699219,22120.0,650.0
7.3100399971,20734.300781,22003.400391,650.0
7.3200697899,20743.900391,21776.900391,650.0
7.3300700188,20740.400391,21971.5,650.0
7.3400697708,20704.199219,21933.199219,650.0
7.3500699997,20685.199219,22137.699219,650.0
7.360060215,20707.400391,21776.0,650.0
7.370059967,20701.599609,21769.900391,650.0
7.3800601959,20668.400391,21998.199219,650.0
7.390059948,20650.300781,22034.400391,650.0
7.4000601768,20626.900391,21894.900391,650.0
7.4100599289,20651.699219,21780.300781,650.0
7.4200601578,20690.300781,21579.800781,650.0
7.4300599098,20631.599609,21843.699219,650.0
7.4400501251,20599.0,22213.5,650.0
7.4500498772,20627.099609,21673.099609,650.0
7.4600601196,20699.699219,21603.800781,650.0
7.4700598717,20680.0,21725.800781,650.0
7.4800601006,20603.099609,21735.099609,650.0
7.4900598526,20585.300781,22074.099609,650.0
7.5000600815,20638.5,21706.599609,650.0
7.5100498199,20702.599609,21463.699219,650.0
7.5200500488,20669.099609,21499.199219,650.0
7.5300498009,20575.0,22017.900391,650.0
7.5400500298,20531.599609,22103.400391,650.0
7.5500798225,20618.900391,21630.300781,650.0
7.5600800514,20731.300781,21407.599609,650.0
7.5700697899,20669.800781,21491.699219,650.0
7.5800700188,20526.300781,22035.800781,650.0
7.5900697708,20556.900391,22044.400391,650.0
7.6000699997,20645.400391,21542.300781,650.0
7.6100702286,20732.0,21475.400391,650.0
7.6200699806,20645.099609,21607.5,650.0
7.6300702095,20541.599609,21976.099609,650.0
7.6400699615,20564.800781,22099.0,650.0
7.6500701904,20687.099609,21565.099609,650.0
7.6600699425,20740.599609,21453.099609,650.0
7.6700701714,20651.099609,21673.300781,650.0
7.6800699234,20559.300781,22114.0,650.0
7.6900701523,20590.199219,22022.0,650.0
7.7000699043,20731.300781,21581.800781,650.0
7.7100701332,20745.400391,21524.900391,650.0
7.7200698853,20649.599609,21794.300781,650.0
7.7300701141,20591.800781,22142.199219,650.0
7.7400798798,20645.5,22026.0,650.0
7.7500700951,20759.699219,21645.599609,650.0
7.7600798607,20769.599609,21574.900391,650.0
7.770070076,20690.199219,21860.900391,650.0
7.780069828,20631.900391,22135.900391,650.0
7.7900700569,20687.300781,22046.5,650.0
7.8000798225,20790.099609,21710.900391,650.0
7.8100800514,20825.800781,21601.199219,650.0
7.8200798035,20748.300781,21856.800781,650.0
7.8300800323,20692.599609,22137.0,650.0
7.8400797844,20733.5,22049.599609,650.0
7.8500800133,20826.0,21759.099609,650.0
7.8600797653,20864.400391,21649.0,650.0
7.8700799942,20814.900391,21811.0,650.0
7.8800802231,20781.800781,22041.400391,650.0
7.8900799751,20790.5,22025.800781,650.0
7.900080204,20856.900391,21844.199219,650.0
7.9100799561,20898.800781,21662.400391,650.0
7.9200801849,20896.5,21746.300781,650.0
7.930079937,20867.599609,21923.400391,650.0
7.9400801659,20868.900391,21963.400391,650.0
7.9500799179,20909.300781,21858.5,650.0
7.9600801468,20943.699219,21670.699219,650.0
7.9700798988,20952.800781,21695.099609,650.0
7.9800701141,20948.300781,21844.699219,650.0
7.9900698662,20955.199219,21877.699219,650.0
8.0000696182,20981.0,21781.5,650.0
8.0100698471,21012.900391,21647.0,650.0
8.020070076,21024.199219,21646.900391,650.0
8.0300703049,21023.699219,21778.0,650.0
8.0400695801,21036.800781,21790.699219,650.0
8.050069809,21066.0,21656.0,650.0
8.0600700378,21078.599609,21569.699219,650.0
8.0700702667,21096.800781,21711.199219,650.0
8.0800695419,21099.199219,21694.0,650.0
8.0900697708,21127.300781,21567.0,650.0
8.1000699997,21138.400391,21562.199219,650.0
8.1100797653,21152.0,21655.5,650.0
8.1200799942,21166.5,21596.300781,650.0
8.1300802231,21188.400391,21491.099609,650.0
8.140080452,21198.199219,21512.800781,650.0
8.1500797272,21221.300781,21546.199219,650.0
8.1600799561,21238.599609,21524.800781,650.0
8.1700801849,21246.0,21472.199219,650.0
8.1800804138,21264.0,21456.300781,650.0
8.190079689,21276.099609,21410.800781,650.0
8.2000799179,21296.900391,21412.099609,650.0
8.2100801468,21292.199219,21426.5,650.0
8.2200803757,21284.699219,21408.599609,650.0
8.2300796509,21299.099609,21362.5,650.0
8.2400798798,21343.699219,21281.300781,650.0
8.2500801086,21367.5,21340.800781,650.0
8.2600803375,21354.800781,21329.800781,650.0
8.2700796127,21393.099609,21271.199219,650.0
8.2800798416,21401.0,21273.900391,650.0
8.2900800705,21402.5,21260.900391,650.0
8.3000802994,21405.099609,21170.400391,650.0
8.310090065,21433.400391,21238.199219,650.0
8.3200902939,21439.800781,21196.0,650.0
8.3300895691,21460.400391,21164.0,650.0
8.340089798,21480.400391,21143.800781,650.0
8.3500900269,21477.5,21136.800781,650.0
8.3600902557,21492.5,21120.599609,650.0
8.3700895309,21505.599609,21097.800781,650.0
8.3800897598,21529.5,21068.0,650.0
8.3900899887,21546.300781,21067.5,650.0
8.4000902176,21566.199219,21044.0,650.0
8.4100904465,21588.300781,21036.599609,650.0
8.4200897217,21590.900391,21005.900391,650.0
8.4300899506,21608.5,20999.099609,650.0
8.4400901794,21617.599609,20983.5,650.0
8.4500999451,21630.599609,20965.699219,650.0
8.460100174,21649.400391,20960.699219,650.0
8.4701004028,21675.900391,20943.800781,650.0
8.480099678,21695.0,20927.800781,650.0
8.4900999069,21712.800781,20920.699219,650.0
8.5001001358,21725.800781,20899.800781,650.0
8.5101003647,21756.0,20894.0,650.0
8.5200996399,21773.699219,20878.300781,650.0
8.5300998688,21784.699219,20867.5,650.0
8.5401000977,21800.599609,20861.0,650.0
8.5501003265,21825.699219,20840.800781,650.0
8.5600996017,21826.400391,20831.5,650.0
8.5700998306,21847.099609,20817.199219,650.0
8.5801000595,21869.5,20805.0,650.0
8.5901002884,21876.900391,20792.699219,650.0
8.6000995636,21913.099609,20793.0,650.0
8.6100997925,21914.699219,20775.599609,650.0
8.6200704575,21955.199219,20774.5,650.0
8.6300697327,21955.0,20764.300781,650.0
8.6400699615,21977.900391,20756.0,650.0
8.6500997543,21993.900391,20740.099609,650.0
8.6600904465,21973.699219,20727.599609,650.0
8.6700897217,22008.699219,20722.800781,650.0
8.6800899506,22035.5,20711.699219,650.0
8.6900901794,22039.599609,20707.0,650.0
8.7000904083,22048.699219,20703.199219,650.0
8.7100896835,22035.0,20695.5,650.0
8.7200899124,22033.599609,20678.599609,650.0
8.7300796509,22043.099609,20674.199219,650.0
8.7400798798,22061.699219,20672.800781,650.0
8.7501001358,22078.5,20667.5,650.0
8.7601003647,22057.599609,20665.400391,650.0
8.7700796127,22033.699219,20655.0,650.0
8.7800998688,22006.900391,20644.699219,650.0
8.7901000977,22016.099609,20644.099609,650.0
8.8001003265,22024.900391,20647.300781,650.0
8.8100996017,22009.800781,20637.599609,650.0
8.8200998306,21996.900391,20617.099609,650.0
8.8301000595,22013.900391,20637.400391,650.0
8.8401002884,21979.800781,20641.599609,650.0
8.8500995636,21959.099609,20637.199219,650.0
8.8600997925,21944.5,20613.199219,650.0
8.8701000214,21903.300781,20614.0,650.0
8.8800897598,21932.300781,20606.300781,650.0
8.8900899887,21868.0,20623.400391,650.0
8.9000902176,21904.0,20560.599609,650.0
8.9100904465,21843.5,20573.900391,650.0
8.9200897217,21822.800781,20630.0,650.0
8.9300804138,21855.099609,20626.300781,650.0
8.9400901794,21844.400391,20598.599609,650.0
8.9500799179,21823.400391,20598.699219,650.0
8.9600801468,21846.5,20592.099609,650.0
8.9700803757,21813.300781,20610.0,650.0
8.9801101685,21576.699219,20637.900391,650.0
8.9901103973,21897.599609,20582.900391,650.0
9.0001096725,21845.400391,20562.400391,650.0
9.0101099014,21815.0,20608.199219,650.0
9.0201101303,21671.599609,20658.800781,650.0
9.0301103592,21874.599609,20620.800781,650.0
9.0401096344,21781.199219,20598.699219,650.0
9.0501098633,21677.099609,20639.099609,650.0
9.0601100922,21724.199219,20653.199219,650.0
9.070110321,21796.400391,20664.5,650.0
9.0800800323,21821.699219,20630.0,650.0
9.090089798,21795.800781,20646.599609,650.0
9.1000900269,21765.400391,20637.800781,650.0
9.1100902557,21735.599609,20695.099609,650.0
9.1200895309,21782.199219,20693.900391,650.0
9.1300897598,21845.599609,20639.800781,650.0
9.1400899887,21846.5,20658.699219,650.0
9.1500902176,21817.800781,20676.599609,650.0
9.1600904465,21772.400391,20695.900391,650.0
9.1700897217,21775.099609,20709.900391,650.0
9.1800899506,21836.099609,20686.099609,650.0
9.1900901794,21894.0,20718.300781,650.0
9.2000904083,21892.5,20719.800781,650.0
9.2100896835,21831.400391,20737.300781,650.0
9.2200899124,21802.900391,20757.099609,650.0
9.2300901413,21844.900391,20746.199219,650.0
9.2400903702,21871.5,20760.400391,650.0
9.2501096725,21902.099609,20788.900391,650.0
9.2601099014,21893.900391,20787.300781,650.0
9.2701101303,21867.300781,20797.699219,650.0
9.2801103592,21844.0,20806.900391,650.0
9.2901096344,21830.0,20811.0,650.0
9.3001098633,21837.199219,20823.699219,650.0
9.3101100922,21842.099609,20839.300781,650.0
9.320110321,21844.199219,20851.400391,650.0
9.3301095963,21843.800781,20870.800781,650.0
9.3401098251,21840.199219,20878.699219,650.0
9.350110054,21825.099609,20877.800781,650.0
9.3601102829,21794.5,20897.800781,650.0
9.3701095581,21777.800781,20910.0,650.0
9.380109787,21771.400391,20921.0,650.0
9.3901100159,21755.0,20932.0,650.0
9.4001102448,21734.0,20943.400391,650.0
9.4101104736,21736.699219,20962.900391,650.0
9.4201202393,21717.099609,20974.5,650.0
9.4301204681,21709.800781,20985.699219,650.0
9.4401197433,21702.699219,21014.800781,650.0
9.4501199722,21682.300781,21027.099609,650.0
9.4601202011,21662.5,21043.0,650.0
9.47012043,21647.800781,21041.300781,650.0
9.4801197052,21624.199219,21053.400391,650.0
9.4901199341,21606.0,21073.099609,650.0
9.500120163,21597.599609,21096.400391,650.0
9.5101203918,21577.900391,21117.5,650.0
9.5201196671,21569.300781,21119.900391,650.0
9.5301198959,21560.300781,21155.800781,650.0
9.5401201248,21544.0,21171.300781,650.0
9.5501203537,21514.0,21164.900391,650.0
9.5601196289,21493.599609,21187.699219,650.0
9.5701198578,21491.5,21205.5,650.0
9.5801200867,21465.599609,21224.400391,650.0
9.5901203156,21442.099609,21245.699219,650.0
9.6001195908,21433.099609,21260.5,650.0
9.6101198196,21430.0,21289.699219,650.0
9.6201200485,21400.900391,21282.400391,650.0
9.6301202774,21389.300781,21319.699219,650.0
9.6401195526,21380.699219,21345.599609,650.0
9.6501197815,21340.300781,21343.599609,650.0
9.6601200104,21340.400391,21373.300781,650.0
9.6701202393,21329.699219,21357.199219,650.0
9.6801204681,21306.300781,21447.300781,650.0
9.6901197433,21286.099609,21400.199219,650.0
9.7001199722,21260.699219,21449.5,650.0
9.7101202011,21240.800781,21433.800781,650.0
9.72012043,21229.699219,21456.599609,650.0
9.7301197052,21217.199219,21503.699219,650.0
9.7401199341,21207.199219,21466.599609,650.0
9.750120163,21183.800781,21535.0,650.0
9.7601203918,21163.300781,21558.599609,650.0
9.7701196671,21142.0,21569.0,650.0
9.7801198959,21131.199219,21519.099609,650.0
9.7901201248,21119.800781,21585.900391,650.0
9.8001203537,21102.800781,21636.900391,650.0
9.8101196289,21061.5,21572.300781,650.0
9.8201198578,21075.800781,21635.199219,650.0
9.8301200867,21051.0,21696.5,650.0
9.8401203156,21011.800781,21642.300781,650.0
9.8501195908,21018.900391,21647.099609,650.0
9.8601198196,21009.300781,21658.300781,650.0
9.8701200485,20962.0,21670.5,650.0
9.8801202774,20963.900391,21705.599609,650.0
9.8901195526,20957.599609,21732.699219,650.0
9.9001302719,20926.300781,21737.199219,650.0
9.9101295471,20928.699219,21760.900391,650.0
9.920129776,20905.5,21765.099609,650.0
9.9301300049,20869.300781,21781.0,650.0
9.9401302338,20883.900391,21796.699219,650.0
9.9501304626,20859.0,21758.400391,650.0
9.9601297379,20846.400391,21802.300781,650.0
9.9701299667,20833.099609,21799.800781,650.0
9.9801301956,20817.599609,21833.300781,650.0
9.9900999069,20803.800781,21883.699219,650.0
10.000100136,20790.199219,21812.199219,650.0
10.010100365,20787.599609,21876.300781,650.0
10.02009964,20761.900391,21849.599609,650.0
10.030099869,20751.400391,21889.900391,650.0
10.040100098,20739.199219,21891.699219,650.0
10.050100327,20730.699219,21918.5,650.0
10.060099602,20718.099609,21901.900391,650.0
10.070099831,20706.800781,21906.400391,650.0
10.08010006,20698.800781,21903.699219,650.0
10.090100288,20681.800781,21905.0,650.0
10.100099564,20673.5,21938.800781,650.0
10.110099792,20666.5,21964.199219,650.0
10.120100021,20657.800781,21937.5,650.0
10.13010025,20652.199219,21981.800781,650.0
10.140099525,20638.599609,21984.800781,650.0
10.150099754,20625.5,21968.699219,650.0
10.160099983,20629.699219,21974.199219,650.0
10.170100212,20625.800781,21961.300781,650.0
10.180100441,20609.5,21985.199219,650.0
10.190099716,20600.400391,22040.599609,650.0
10.200099945,20604.900391,21971.900391,650.0
10.210100174,20593.599609,21949.5,650.0
10.220100403,20584.800781,22008.0,650.0
10.230099678,20580.5,22005.400391,650.0
10.240099907,20572.300781,21991.5,650.0
10.250100136,20573.0,22049.400391,650.0
10.260100365,20574.300781,21943.0,650.0
10.27009964,20578.099609,22021.099609,650.0
10.280099869,20568.5,22024.400391,650.0
10.290100098,20575.099609,22013.699219,650.0
10.300100327,20571.199219,21939.599609,650.0
10.310099602,20561.699219,22001.099609,650.0
10.320099831,20560.099609,21964.400391,650.0
10.33010006,20565.599609,21950.599609,650.0
10.340100288,20571.800781,21930.900391,650.0
10.350099564,20572.699219,22026.599609,650.0
10.360099792,20561.5,21966.199219,650.0
10.370100021,20552.699219,21984.800781,650.0
10.38010025,20548.800781,21922.099609,650.0
10.390099525,20578.5,21938.900391,650.0
10.400099754,20575.0,21918.099609,650.0
10.410099983,20555.400391,21960.199219,650.0
10.420100212,20565.699219,21909.199219,650.0
10.430100441,20572.400391,21912.099609,650.0
10.440099716,20576.599609,21921.900391,650.0
10.450099945,20579.099609,21911.099609,650.0
10.460100174,20587.599609,21890.199219,650.0
10.470100403,20587.300781,21908.199219,650.0
10.480099678,20590.300781,21926.699219,650.0
10.490099907,20604.099609,21892.0,650.0
10.500100136,20611.400391,21847.800781,650.0
10.510100365,20614.5,21802.099609,650.0
10.52009964,20620.0,21893.0,650.0
10.530099869,20618.0,21954.699219,650.0
10.540100098,20627.199219,21783.5,650.0
10.550100327,20633.599609,21862.900391,650.0
10.560099602,20642.0,21898.800781,650.0
10.570099831,20654.199219,21884.099609,650.0
10.58010006,20662.900391,21828.099609,650.0
10.590100288,20674.400391,21823.099609,650.0
10.600099564,20682.5,21832.099609,650.0
10.610099792,20682.900391,21851.400391,650.0
10.620100021,20690.900391,21851.400391,650.0
10.63010025,20703.800781,21815.599609,650.0
10.640099525,20710.599609,21843.5,650.0
10.650099754,20721.400391,21869.099609,650.0
10.660099983,20730.900391,21834.800781,650.0
10.670100212,20742.099609,21825.400391,650.0
10.680100441,20754.800781,21846.900391,650.0
10.690099716,20763.599609,21823.699219,650.0
10.700099945,20774.800781,21849.900391,650.0
10.710100174,20774.0,21833.599609,650.0
10.720100403,20795.199219,21820.199219,650.0
10.730099678,20812.099609,21821.5,650.0
10.740099907,20819.699219,21809.099609,650.0
10.750100136,20837.699219,21826.699219,650.0
10.760100365,20846.199219,21829.5,650.0
10.77009964,20859.0,21747.300781,650.0
10.780099869,20872.699219,21846.5,650.0
10.790100098,20884.599609,21728.5,650.0
10.800100327,20899.699219,21795.5,650.0
10.810099602,20909.5,21802.699219,650.0
10.820099831,20930.0,21745.099609,650.0
10.83010006,20945.5,21718.199219,650.0
10.840100288,20956.099609,21758.199219,650.0
10.850099564,20972.5,21731.800781,650.0
10.860099792,20989.099609,21681.5,650.0
10.870100021,20997.400391,21709.5,650.0
10.88010025,21017.800781,21706.5,650.0
10.890099525,21019.699219,21678.099609,650.0
10.900099754,21053.699219,21656.5,650.0
10.910099983,21068.300781,21634.5,650.0
10.920100212,21073.199219,21632.400391,650.0
10.930100441,21098.5,21619.199219,650.0
10.940099716,21105.699219,21571.0,650.0
10.950099945,21132.400391,21591.5,650.0
10.960100174,21138.800781,21581.699219,650.0
10.970100403,21160.0,21563.900391,650.0
10.980099678,21184.599609,21504.699219,650.0
10.990099907,21185.199219,21500.0,650.0
11.000100136,21209.099609,21514.800781,650.0
11.010100365,21235.300781,21454.099609,650.0
11.02009964,21225.599609,21504.400391,650.0
11.030200005,21274.699219,21424.5,650.0
11.040200233,21298.199219,21419.400391,650.0
11.050200462,21243.800781,21410.5,650.0
11.060199738,21334.900391,21417.0,650.0
11.070199966,21379.400391,21382.699219,650.0
11.080200195,21280.800781,21315.800781,650.0
11.090200424,21389.5,21351.900391,650.0
11.100199699,21419.5,21365.199219,650.0
11.110199928,21366.5,21259.400391,650.0
11.120200157,21412.0,21303.599609,650.0
11.130200386,21443.800781,21244.0,650.0
11.140199661,21433.300781,21284.0,650.0
11.15019989,21468.0,21204.5,650.0
11.160200119,21494.0,21185.699219,650.0
11.170200348,21484.0,21266.300781,650.0
11.180199623,21502.300781,21168.0,650.0
11.190099716,21559.599609,21142.099609,650.0
11.200099945,21526.599609,21118.599609,650.0
11.210100174,21561.400391,21145.300781,650.0
11.220100403,21580.099609,21116.800781,650.0
11.230099678,21591.300781,21097.099609,650.0
11.240099907,21617.800781,21079.900391,650.0
11.250100136,21612.599609,21049.300781,650.0
11.260100365,21646.599609,21054.300781,650.0
11.27009964,21641.099609,21020.699219,650.0
11.280099869,21679.400391,21027.300781,650.0
11.290100098,21666.199219,20999.300781,650.0
11.300100327,21702.300781,20985.800781,650.0
11.310099602,21696.400391,20962.0,650.0
11.320099831,21725.599609,20961.800781,650.0
11.33010006,21738.400391,20934.099609,650.0
11.340100288,21741.800781,20932.400391,650.0
11.350099564,21779.5,20913.400391,650.0
11.360099792,21752.0,20891.800781,650.0
11.370100021,21804.099609,20883.0,650.0
11.38010025,21784.0,20857.800781,650.0
11.390099525,21824.599609,20863.0,650.0
11.400099754,21814.099609,20833.400391,650.0
11.410099983,21840.0,20831.099609,650.0
11.420100212,21835.800781,20812.599609,650.0
11.430100441,21846.699219,20803.900391,650.0
11.440099716,21855.900391,20788.800781,650.0
11.450099945,21870.199219,20785.699219,650.0
11.460100174,21871.400391,20763.0,650.0
11.470100403,21898.900391,20760.099609,650.0
11.480099678,21890.400391,20740.900391,650.0
11.490099907,21910.800781,20733.599609,650.0
11.500100136,21900.5,20716.199219,650.0
11.510100365,21910.199219,20712.699219,650.0
11.52009964,21913.599609,20702.900391,650.0
11.530099869,21926.5,20695.099609,650.0
11.540100098,21919.900391,20675.5,650.0
11.550100327,21939.900391,20668.400391,650.0
11.560099602,21946.599609,20662.400391,650.0
11.570099831,21939.800781,20654.400391,650.0
11.58010006,21950.599609,20650.300781,650.0
11.590100288,21952.400391,20628.300781,650.0
11.600199699,21953.300781,20624.599609,650.0
11.610199928,21938.599609,20612.300781,650.0
11.620200157,21950.0,20607.5,650.0
11.630200386,21965.599609,20605.599609,650.0
11.640199661,21974.800781,20603.800781,650.0
11.65019989,21972.800781,20596.599609,650.0
11.660200119,21937.800781,20587.0,650.0
11.670200348,21945.099609,20575.400391,650.0
11.680199623,21964.199219,20574.0,650.0
11.690199852,21989.5,20574.800781,650.0
11.700200081,21968.400391,20568.699219,650.0
11.71020031,21935.800781,20558.800781,650.0
11.720199585,21952.900391,20551.400391,650.0
11.730199814,21970.900391,20560.900391,650.0
11.740200043,21989.199219,20559.699219,650.0
11.750200272,21951.800781,20544.0,650.0
11.760199547,21937.5,20541.900391,650.0
11.770199776,21962.699219,20539.400391,650.0
11.780200005,21975.599609,20547.699219,650.0
11.790100098,21976.800781,20547.5,650.0
11.800100327,21935.0,20536.800781,650.0
11.810099602,21946.699219,20554.400391,650.0
11.820099831,21971.599609,20552.400391,650.0
11.83010006,21976.5,20549.300781,650.0
11.840200424,21946.099609,20549.900391,650.0
11.850199699,21944.900391,20550.5,650.0
11.860199928,21956.400391,20554.800781,650.0
11.870200157,21959.300781,20555.400391,650.0
11.880200386,21953.599609,20556.5,650.0
11.890199661,21952.599609,20554.699219,650.0
11.90019989,21943.400391,20559.099609,650.0
11.910200119,21933.199219,20557.699219,650.0
11.920200348,21945.300781,20568.699219,650.0
11.930199623,21962.599609,20585.300781,650.0
11.940199852,21953.099609,20591.800781,650.0
11.950200081,21931.099609,20588.300781,650.0
11.96020031,21916.599609,20588.300781,650.0
11.970199585,21936.199219,20602.599609,650.0
11.980199814,21945.099609,20604.300781,650.0
11.990200043,21941.099609,20617.0,650.0
12.000200272,21924.599609,20620.699219,650.0
12.010199547,21907.800781,20623.099609,650.0
12.020199776,21914.0,20635.599609,650.0
12.030200005,21914.900391,20642.400391,650.0
12.040200233,21919.099609,20663.900391,650.0
12.050200462,21911.900391,20664.599609,650.0
12.060199738,21890.699219,20669.300781,650.0
12.070199966,21899.300781,20684.199219,650.0
12.080200195,21895.800781,20690.699219,650.0
12.090200424,21884.599609,20695.800781,650.0
12.100199699,21881.599609,20711.099609,650.0
12.110199928,21870.900391,20716.900391,650.0
12.120200157,21865.099609,20737.199219,650.0
12.130200386,21865.199219,20751.5,650.0
12.140199661,21872.199219,20761.800781,650.0
12.15019989,21855.699219,20772.199219,650.0
12.160200119,21841.199219,20782.900391,650.0
12.170200348,21823.800781,20799.5,650.0
12.180199623,21815.099609,20802.699219,650.0
12.190199852,21827.199219,20822.300781,650.0
12.200200081,21796.0,20831.800781,650.0
12.21020031,21797.400391,20847.0,650.0
12.220199585,21802.300781,20862.900391,650.0
12.230199814,21781.800781,20875.0,650.0
12.240200043,21774.800781,20904.400391,650.0
12.250200272,21760.400391,20900.300781,650.0
12.260199547,21745.599609,20925.300781,650.0
12.270199776,21737.300781,20931.699219,650.0
12.280200005,21718.199219,20943.199219,650.0
12.290200233,21713.199219,20966.599609,650.0
12.300200462,21688.099609,20977.300781,650.0
12.310199738,21681.900391,20991.300781,650.0
12.320199966,21662.400391,21004.5,650.0
12.330200195,21667.5,21017.0,650.0
12.340200424,21650.099609,21048.300781,650.0
12.350199699,21645.099609,21062.300781,650.0
12.360199928,21630.699219,21072.300781,650.0
12.370200157,21601.800781,21074.800781,650.0
12.380200386,21574.699219,21085.099609,650.0
12.390199661,21565.599609,21135.5,650.0
12.40019989,21559.900391,21127.599609,650.0
12.410200119,21544.800781,21150.900391,650.0
12.420200348,21533.400391,21177.0,650.0
12.430199623,21520.0,21192.699219,650.0
12.440199852,21490.800781,21189.400391,650.0
12.450200081,21488.900391,21221.300781,650.0
12.46020031,21461.400391,21245.400391,650.0
12.470199585,21440.699219,21251.400391,650.0
12.480199814,21445.199219,21281.5,650.0
12.490200043,21419.5,21288.099609,650.0
12.500200272,21386.400391,21281.0,650.0
